,Unnamed: 0,review,label
901,901,"(Original) Di sepanjang pantainya hanya ada beberapa pantai yang memiliki pasir, hanya saja ini sudah menjadi lokasi wisata mainstream di Padang. Pantainya juga kurang bersih. Enak di sepanjang jalan banyak pedagang yang jual

(Asli)
Sepanjang…",positif
902,902,"(Diterjemahkan oleh Google) Bagus dan rapi

(Asli)
Bagus dan Rapi",positif
903,903,"(Diterjemahkan oleh Google) Oke

(Asli)
oke lah",positif
904,904,"(Original) Pantainya bagus banget, salah satu pantai di kota padang, viewnya bagus banget.

(Asli)
Pantainya sangat bagus, salah satu pantai di kota padang, view nya sangat bagus.",positif
905,905,"(Diterjemahkan oleh Google) Sangat menyenangkan

(Asli)
Menyenangkan",positif
906,906,"(Original) Pagi pagi siang sore gak kesini siang panas banget

(Asli)
Ramenya pagi dan sore hari jangan datang kesini siang soalnya panas banget",positif
907,907,"(Original) Tempat wisata yang indah. Bisa melihat hamparan laut yang luas..

(Asli)
Tempat wisata yg indah .dapat melihat laut yg terbentang luas..",positif
908,908,"(Original) Tempat memenangkan hati dan pikiran sejenak di sore hari sembari menunggu senja

(Asli)
Tempat menangkan hati dan pikiran di sore hari sambil menunggu waktu senja",positif
909,909,"(Original) Makin semangat suami

(Asli)
Semakin rancak bana",positif
910,910,"(Original) Pantai yang mudah dikunjungi dan juga cocok untuk bersantai.

(Asli)
Pantai yg mudah dikunjungi dan jg tmpt yg cocok untuk bersantai.",positif
911,911,"(Original) Pantai yang lumayan untuk sekedar menikmati sunset, dan kuliner seafood dengan cita rasa khas minang.

(Asli)
Pantai yang lumayan untuk sekedar menikmati matahari terbenam, dan kulineran seafood dengan citarasa khas minang.",positif
912,912,"(Original) Pantai indah di sore hari bisa melihat sunset the

(Asli)
pantai yang indah disore hari bisa melihat matahari terbenam",positif
913,913,"(Original) Tempat yang bagus di kota untuk melihat sunset.

(Asli)
Leuke plek di de stad om zonsondergang te zien.",positif
914,914,"(Original) Tempatnya lumayan bagus kalau dirawat, jadi sampahnya cukup banyak disamping batu

(Asli)
Tempatnya lumayan bagus jika terawat, skrng cukup ada sampah di samping batu batu",positif
915,915,"(Original) Pantainya bagus, buat jogging pagi atau sore hari.

(Asli)
Pantai bagus, untuk joging waktu pagi atau sore hari.",positif
916,916,"(Diterjemahkan oleh Google) Hebat

(Asli)
Mantap",positif
917,917,"(Original) Butuh toilet umum

(Asli)
Perlu Wc umum",positif
918,918,"(Original) Pantainya bagus, tempatnya juga bersih tiap sore, pantai ini ramai dikunjungi banyak orang, makanan dan minuman juga tersedia lengkap dan juga ada permainannya

(Asli)
Pantai yang bagus tempatnya juga…",positif
919,919,"(Original) Lokasi pinggir jalan, banyak penjual makanan, masjid dan RM Padang dengan seafood yang enak.

(Asli)
Lokasi pinggir jalan raya, banyak penjaja makanan, masjid dan RM Padang dengan seafood yang maknyusss.",positif
920,920,"(Original) Kotor tidak terawat. Mungkin karena masyarakatnya yang kurang sadar akan kebersihan lingkungan

(Asli)
Kotor tidak terawat. Mungkin karena masyarakat yang kurang sadar akan kebersihan lingkungan",negatif
921,921,"(Original) Sebaiknya pakai kartu untuk parkir jadi tidak perlu bayar parkir terus menerus disepanjang jalan

(Asli)
Harusnya menggunakan kartu untuk parkir sehingga tidak perlu membayar parkirvterus menerus sepanjang jalan",positif
922,922,"(Original) Tempat yang ramai dikunjungi..... Sangat menarik... enak untuk bersantai

(Asli)
Tempat yang ramai dikunjungi..... Begitu menarik ....enak untuk bersantai",positif
923,923,"(Original) Pantai yang indah. Akan lebih nyaman jika diperkuat dengan penghijauan yang masif.

(Asli)
Pantai yg indah. Akan lbh nyaman dikuatkan dgn penghijauan masif.",positif
924,924,"(Original) Oke dan bagus view nya teman-teman semua....

(Asli)
Oke dan mantap sekali pemandanganya para sobat semua....",positif
925,925,"(Diterjemahkan oleh Google) Ramai dan menyenangkan

(Asli)
Ramai dan asyk",positif
926,926,"(Original) Destinasi di medan berbagai turis dari seluruh dunia, dengan jajanan seperti langkitang cucuik, sala lauak, dan masih banyak lagi, menunggu indahnya sunset bersama keluarga, pasangan, atau sendiri juga bisa 😁. …",positif
927,927,(Original) Saya beri nilai sedikit karena tempatnya kotor dan urutan orang jualan sangat berantakan. Daerah dimana Malin Kundang tidak diurus. Perlu renovasi tatanan agar menjadi tempat yang cocok…,negatif
928,928,"(Original) Tempatnya bagus, menarik... Bersih juga... 😊

(Asli)
Tempatnya bagus, menarik.. Bersih juga.. 😊",positif
929,929,"(Original) semua orang pasti suka dan tertarik dengan pantai yang bersih

(Asli)
setiap orang pasti suka dan tertarik dengan pantai nya yang bersih",positif
