,Unnamed: 0,Unnamed: 0.1,review,label,TOKENIZATION,TF,STOPWORD,REVIEW,BERSIH,polarity
37,37,37,saya berangkat pagipagi sekali ke pantai padang saya senang melihat pantai merasakan pasir dan air di kaki saya,positif,"['saya', 'berangkat', 'pagipagi', 'sekali', 'ke', 'pantai', 'padang', 'saya', 'senang', 'melihat', 'pantai', 'merasakan', 'pasir', 'dan', 'air', 'di', 'kaki', 'saya']",<FreqDist with 15 samples and 18 outcomes>,"['berangkat', 'pagipagi', 'pantai', 'padang', 'senang', 'pantai', 'merasakan', 'pasir', 'air', 'kaki']","['berangkat', 'pagipagi', 'pantai', 'padang', 'senang', 'pantai', 'rasa', 'pasir', 'air', 'kaki']",berangkat pagipagi pantai padang senang pantai rasa pasir air kaki,1
38,38,38,tempat yang bagus untuk selfie dengan pasangan,positif,"['tempat', 'yang', 'bagus', 'untuk', 'selfie', 'dengan', 'pasangan']",<FreqDist with 7 samples and 7 outcomes>,"['bagus', 'selfie', 'pasangan']","['bagus', 'selfie', 'pasang']",bagus selfie pasang,1
39,39,39,yah itu pantai apalagi yang tinggal di dataran tinggi pasti heboh,positif,"['yah', 'itu', 'pantai', 'apalagi', 'yang', 'tinggal', 'di', 'dataran', 'tinggi', 'pasti', 'heboh']",<FreqDist with 11 samples and 11 outcomes>,"['yah', 'pantai', 'tinggal', 'dataran', 'heboh']","['yah', 'pantai', 'tinggal', 'datar', 'heboh']",yah pantai tinggal datar heboh,1
40,40,40,tempat yang bagus untuk menikmati matahari terbenam tetapi akan lebih baik tanpa sampah,positif,"['tempat', 'yang', 'bagus', 'untuk', 'menikmati', 'matahari', 'terbenam', 'tetapi', 'akan', 'lebih', 'baik', 'tanpa', 'sampah']",<FreqDist with 13 samples and 13 outcomes>,"['bagus', 'menikmati', 'matahari', 'terbenam', 'sampah']","['bagus', 'nikmat', 'matahari', 'benam', 'sampah']",bagus nikmat matahari benam sampah,1
41,41,41,tempat yang bagus,positif,"['tempat', 'yang', 'bagus']",<FreqDist with 3 samples and 3 outcomes>,['bagus'],['bagus'],bagus,1
42,42,42,pantai terbaik di pantai barat sumatera,positif,"['pantai', 'terbaik', 'di', 'pantai', 'barat', 'sumatera']",<FreqDist with 5 samples and 6 outcomes>,"['pantai', 'terbaik', 'pantai', 'barat', 'sumatera']","['pantai', 'baik', 'pantai', 'barat', 'sumatera']",pantai baik pantai barat sumatera,1
43,43,43,pantaitepi laut yang unik di dekat kota mudah dicapai banyak sistem transportasi mencapai pantai di beberapa titik lintasan ada banyak pantai bisa terlalu ramai menjelang sore hari tidak terlalu cocok untuk menikmati matahari terbenam namun tetap layak dikunjungi saat berada di padang,positif,"['pantaitepi', 'laut', 'yang', 'unik', 'di', 'dekat', 'kota', 'mudah', 'dicapai', 'banyak', 'sistem', 'transportasi', 'mencapai', 'pantai', 'di', 'beberapa', 'titik', 'lintasan', 'ada', 'banyak', 'pantai', 'bisa', 'terlalu', 'ramai', 'menjelang', 'sore', 'hari', 'tidak', 'terlalu', 'cocok', 'untuk', 'menikmati', 'matahari', 'terbenam', 'namun', 'tetap', 'layak', 'dikunjungi', 'saat', 'berada', 'di', 'padang']",<FreqDist with 37 samples and 42 outcomes>,"['pantaitepi', 'laut', 'unik', 'kota', 'mudah', 'dicapai', 'sistem', 'transportasi', 'mencapai', 'pantai', 'titik', 'lintasan', 'pantai', 'ramai', 'menjelang', 'sore', 'cocok', 'menikmati', 'matahari', 'terbenam', 'layak', 'dikunjungi', 'padang']","['pantaitepi', 'laut', 'unik', 'kota', 'mudah', 'capai', 'sistem', 'transportasi', 'capai', 'pantai', 'titik', 'lintas', 'pantai', 'ramai', 'jelang', 'sore', 'cocok', 'nikmat', 'matahari', 'benam', 'layak', 'kunjung', 'padang']",pantaitepi laut unik kota mudah capai sistem transportasi capai pantai titik lintas pantai ramai jelang sore cocok nikmat matahari benam layak kunjung padang,1
44,44,44,pantai padang adalah tempat wajib untuk melihat matahari terbenam jika anda datang ke padang jangan lewatkan pemandangan terindah di padang,negatif,"['pantai', 'padang', 'adalah', 'tempat', 'wajib', 'untuk', 'melihat', 'matahari', 'terbenam', 'jika', 'anda', 'datang', 'ke', 'padang', 'jangan', 'lewatkan', 'pemandangan', 'terindah', 'di', 'padang']",<FreqDist with 18 samples and 20 outcomes>,"['pantai', 'padang', 'wajib', 'matahari', 'terbenam', 'padang', 'lewatkan', 'pemandangan', 'terindah', 'padang']","['pantai', 'padang', 'wajib', 'matahari', 'benam', 'padang', 'lewat', 'pandang', 'indah', 'padang']",pantai padang wajib matahari benam padang lewat pandang indah padang,-1
45,45,45,samudra hindia sangat bagus tapi tidak dapat melihat lebih dekat dengan bersih,positif,"['samudra', 'hindia', 'sangat', 'bagus', 'tapi', 'tidak', 'dapat', 'melihat', 'lebih', 'dekat', 'dengan', 'bersih']",<FreqDist with 12 samples and 12 outcomes>,"['samudra', 'hindia', 'bagus', 'bersih']","['samudra', 'hindia', 'bagus', 'bersih']",samudra hindia bagus bersih,1
46,46,46,pantai yang diremehkan dengan pemandangan matahari terbenam yang bagus namun pemerintah setempat harus berupaya untuk menjaga pantai,positif,"['pantai', 'yang', 'diremehkan', 'dengan', 'pemandangan', 'matahari', 'terbenam', 'yang', 'bagus', 'namun', 'pemerintah', 'setempat', 'harus', 'berupaya', 'untuk', 'menjaga', 'pantai']",<FreqDist with 15 samples and 17 outcomes>,"['pantai', 'diremehkan', 'pemandangan', 'matahari', 'terbenam', 'bagus', 'pemerintah', 'berupaya', 'menjaga', 'pantai']","['pantai', 'remeh', 'pandang', 'matahari', 'benam', 'bagus', 'perintah', 'upaya', 'jaga', 'pantai']",pantai remeh pandang matahari benam bagus perintah upaya jaga pantai,1
47,47,47,cantik,positif,['cantik'],<FreqDist with 1 samples and 1 outcomes>,['cantik'],['cantik'],cantik,1
48,48,48,jujur saya kurang suka kalau mau ke pantai di sekitar sumatera barat saya menyarankan di painan atau pariaman tapi di sini di padang kamu bisa menikmati makanan enak yang enak tapi pantainya agak kotor dan membosankan,positif,"['jujur', 'saya', 'kurang', 'suka', 'kalau', 'mau', 'ke', 'pantai', 'di', 'sekitar', 'sumatera', 'barat', 'saya', 'menyarankan', 'di', 'painan', 'atau', 'pariaman', 'tapi', 'di', 'sini', 'di', 'padang', 'kamu', 'bisa', 'menikmati', 'makanan', 'enak', 'yang', 'enak', 'tapi', 'pantainya', 'agak', 'kotor', 'dan', 'membosankan']",<FreqDist with 30 samples and 36 outcomes>,"['jujur', 'suka', 'pantai', 'sumatera', 'barat', 'menyarankan', 'painan', 'pariaman', 'padang', 'menikmati', 'makanan', 'enak', 'enak', 'pantainya', 'kotor', 'membosankan']","['jujur', 'suka', 'pantai', 'sumatera', 'barat', 'saran', 'painan', 'pariaman', 'padang', 'nikmat', 'makan', 'enak', 'enak', 'pantai', 'kotor', 'bosan']",jujur suka pantai sumatera barat saran painan pariaman padang nikmat makan enak enak pantai kotor bosan,1
49,49,49,ada banyak nama negara tanda sirilanka india iran tapi tidak pakistan,positif,"['ada', 'banyak', 'nama', 'negara', 'tanda', 'sirilanka', 'india', 'iran', 'tapi', 'tidak', 'pakistan']",<FreqDist with 11 samples and 11 outcomes>,"['nama', 'negara', 'tanda', 'sirilanka', 'india', 'iran', 'pakistan']","['nama', 'negara', 'tanda', 'sirilanka', 'india', 'iran', 'pakistan']",nama negara tanda sirilanka india iran pakistan,1
50,50,50,pemandangan yang sangat indah untuk bermain atv,positif,"['pemandangan', 'yang', 'sangat', 'indah', 'untuk', 'bermain', 'atv']",<FreqDist with 7 samples and 7 outcomes>,"['pemandangan', 'indah', 'bermain', 'atv']","['pandang', 'indah', 'main', 'atv']",pandang indah main atv,1
51,51,51,pantai padang pemandangan yang bagus langsung ke samudera hindia matahari terbit atau terbenam,positif,"['pantai', 'padang', 'pemandangan', 'yang', 'bagus', 'langsung', 'ke', 'samudera', 'hindia', 'matahari', 'terbit', 'atau', 'terbenam']",<FreqDist with 13 samples and 13 outcomes>,"['pantai', 'padang', 'pemandangan', 'bagus', 'langsung', 'samudera', 'hindia', 'matahari', 'terbit', 'terbenam']","['pantai', 'padang', 'pandang', 'bagus', 'langsung', 'samudera', 'hindia', 'matahari', 'terbit', 'benam']",pantai padang pandang bagus langsung samudera hindia matahari terbit benam,1
52,52,52,ini adalah pantai halaman belakang saya yop saya tinggal di dekat hanya meter dari tempattempat yang spektakuler ini pantai semakin seksi dan seksi dari hari ke hari dikelilingi oleh banyak warung lokal dengan harga terjangkau ratarata hanya dalam usd,positif,"['ini', 'adalah', 'pantai', 'halaman', 'belakang', 'saya', 'yop', 'saya', 'tinggal', 'di', 'dekat', 'hanya', 'meter', 'dari', 'tempattempat', 'yang', 'spektakuler', 'ini', 'pantai', 'semakin', 'seksi', 'dan', 'seksi', 'dari', 'hari', 'ke', 'hari', 'dikelilingi', 'oleh', 'banyak', 'warung', 'lokal', 'dengan', 'harga', 'terjangkau', 'ratarata', 'hanya', 'dalam', 'usd']",<FreqDist with 32 samples and 39 outcomes>,"['pantai', 'halaman', 'yop', 'tinggal', 'meter', 'tempattempat', 'spektakuler', 'pantai', 'seksi', 'seksi', 'dikelilingi', 'warung', 'lokal', 'harga', 'terjangkau', 'ratarata', 'usd']","['pantai', 'halaman', 'yop', 'tinggal', 'meter', 'tempattempat', 'spektakuler', 'pantai', 'seksi', 'seksi', 'keliling', 'warung', 'lokal', 'harga', 'jangkau', 'ratarata', 'usd']",pantai halaman yop tinggal meter tempattempat spektakuler pantai seksi seksi keliling warung lokal harga jangkau ratarata usd,1
53,53,53,pantai padang sangat indah orangorang sangat baik padang memiliki pantai yang panjang dan lebar,negatif,"['pantai', 'padang', 'sangat', 'indah', 'orangorang', 'sangat', 'baik', 'padang', 'memiliki', 'pantai', 'yang', 'panjang', 'dan', 'lebar']",<FreqDist with 11 samples and 14 outcomes>,"['pantai', 'padang', 'indah', 'orangorang', 'padang', 'memiliki', 'pantai', 'lebar']","['pantai', 'padang', 'indah', 'orangorang', 'padang', 'milik', 'pantai', 'lebar']",pantai padang indah orangorang padang milik pantai lebar,-1
54,54,54,tempatnya bagus penjual snacknya juga banyak,positif,"['tempatnya', 'bagus', 'penjual', 'snacknya', 'juga', 'banyak']",<FreqDist with 6 samples and 6 outcomes>,"['tempatnya', 'bagus', 'penjual', 'snacknya']","['tempat', 'bagus', 'jual', 'snacknya']",tempat bagus jual snacknya,1
55,55,55,tempat yang bagus untuk jangka waktu bersama keluarga dan teman dapat melihat matahari terbenam hampir setiap hari saya dapat menilai untuk kebersihan,positif,"['tempat', 'yang', 'bagus', 'untuk', 'jangka', 'waktu', 'bersama', 'keluarga', 'dan', 'teman', 'dapat', 'melihat', 'matahari', 'terbenam', 'hampir', 'setiap', 'hari', 'saya', 'dapat', 'menilai', 'untuk', 'kebersihan']",<FreqDist with 20 samples and 22 outcomes>,"['bagus', 'jangka', 'keluarga', 'teman', 'matahari', 'terbenam', 'menilai', 'kebersihan']","['bagus', 'jangka', 'keluarga', 'teman', 'matahari', 'benam', 'nilai', 'bersih']",bagus jangka keluarga teman matahari benam nilai bersih,1
56,56,56,pantai yang bagus matahari terbenam terbaik lainnya di sini,positif,"['pantai', 'yang', 'bagus', 'matahari', 'terbenam', 'terbaik', 'lainnya', 'di', 'sini']",<FreqDist with 9 samples and 9 outcomes>,"['pantai', 'bagus', 'matahari', 'terbenam', 'terbaik']","['pantai', 'bagus', 'matahari', 'benam', 'baik']",pantai bagus matahari benam baik,1
57,57,57,tempat yang bagus untuk menyaksikan matahari terbenam pemerintah masih melakukan beberapa pekerjaan untuk membuat taman ini terlihat lebih baik dari sebelumnya sekarang anda bisa duduk di sini minum dan camilan di jalan tapi saya berharap akan ada food court di sini ini akan menjadi luar biasa,positif,"['tempat', 'yang', 'bagus', 'untuk', 'menyaksikan', 'matahari', 'terbenam', 'pemerintah', 'masih', 'melakukan', 'beberapa', 'pekerjaan', 'untuk', 'membuat', 'taman', 'ini', 'terlihat', 'lebih', 'baik', 'dari', 'sebelumnya', 'sekarang', 'anda', 'bisa', 'duduk', 'di', 'sini', 'minum', 'dan', 'camilan', 'di', 'jalan', 'tapi', 'saya', 'berharap', 'akan', 'ada', 'food', 'court', 'di', 'sini', 'ini', 'akan', 'menjadi', 'luar', 'biasa']",<FreqDist with 40 samples and 46 outcomes>,"['bagus', 'menyaksikan', 'matahari', 'terbenam', 'pemerintah', 'pekerjaan', 'taman', 'duduk', 'minum', 'camilan', 'jalan', 'berharap', 'food', 'court']","['bagus', 'saksi', 'matahari', 'benam', 'perintah', 'kerja', 'taman', 'duduk', 'minum', 'camil', 'jalan', 'harap', 'food', 'court']",bagus saksi matahari benam perintah kerja taman duduk minum camil jalan harap food court,1
58,58,58,perlu diurus dengan serius untuk menarik lebih banyak turis,positif,"['perlu', 'diurus', 'dengan', 'serius', 'untuk', 'menarik', 'lebih', 'banyak', 'turis']",<FreqDist with 9 samples and 9 outcomes>,"['diurus', 'serius', 'menarik', 'turis']","['urus', 'serius', 'tarik', 'turis']",urus serius tarik turis,1
59,59,59,pantai terbaik yang pernah ada di daratan sumatera,positif,"['pantai', 'terbaik', 'yang', 'pernah', 'ada', 'di', 'daratan', 'sumatera']",<FreqDist with 8 samples and 8 outcomes>,"['pantai', 'terbaik', 'daratan', 'sumatera']","['pantai', 'baik', 'darat', 'sumatera']",pantai baik darat sumatera,1
60,60,60,anda dapat beristirahat menikmati makanan dan minuman yang enak apalagi jika anda datang ke sini sebelum matahari terbenam,positif,"['anda', 'dapat', 'beristirahat', 'menikmati', 'makanan', 'dan', 'minuman', 'yang', 'enak', 'apalagi', 'jika', 'anda', 'datang', 'ke', 'sini', 'sebelum', 'matahari', 'terbenam']",<FreqDist with 17 samples and 18 outcomes>,"['beristirahat', 'menikmati', 'makanan', 'minuman', 'enak', 'matahari', 'terbenam']","['istirahat', 'nikmat', 'makan', 'minum', 'enak', 'matahari', 'benam']",istirahat nikmat makan minum enak matahari benam,1
61,61,61,rame kalau weekend,negatif,"['rame', 'kalau', 'weekend']",<FreqDist with 3 samples and 3 outcomes>,"['rame', 'weekend']","['rame', 'weekend']",rame weekend,-1
62,62,62,luar biasa,positif,"['luar', 'biasa']",<FreqDist with 2 samples and 2 outcomes>,[],[],,1
63,63,63,hanya pantai tengara lainnya rama itu lebih bersih saya suka angin anda bahkan dapat mencoba paralayang di sini untuk ,negatif,"['hanya', 'pantai', 'tengara', 'lainnya', 'rama', 'itu', 'lebih', 'bersih', 'saya', 'suka', 'angin', 'anda', 'bahkan', 'dapat', 'mencoba', 'paralayang', 'di', 'sini', 'untuk', '']",<FreqDist with 20 samples and 20 outcomes>,"['pantai', 'tengara', 'rama', 'bersih', 'suka', 'angin', 'mencoba', 'paralayang', '']","['pantai', 'tengara', 'rama', 'bersih', 'suka', 'angin', 'coba', 'paralayang', '']",pantai tengara rama bersih suka angin coba paralayang ,-1
64,64,64,cantik,positif,['cantik'],<FreqDist with 1 samples and 1 outcomes>,['cantik'],['cantik'],cantik,1
65,65,65,itu bisa lebih baik dari sisi yang bersih dan nyaman pemerintah harus bekerja lebih keras untuk mempertahankannya,positif,"['itu', 'bisa', 'lebih', 'baik', 'dari', 'sisi', 'yang', 'bersih', 'dan', 'nyaman', 'pemerintah', 'harus', 'bekerja', 'lebih', 'keras', 'untuk', 'mempertahankannya']",<FreqDist with 16 samples and 17 outcomes>,"['sisi', 'bersih', 'nyaman', 'pemerintah', 'keras', 'mempertahankannya']","['sisi', 'bersih', 'nyaman', 'perintah', 'keras', 'tahan']",sisi bersih nyaman perintah keras tahan,1
66,66,66,tempat yang bagus untuk keluarga untuk bersenangsenang di pantai,positif,"['tempat', 'yang', 'bagus', 'untuk', 'keluarga', 'untuk', 'bersenangsenang', 'di', 'pantai']",<FreqDist with 8 samples and 9 outcomes>,"['bagus', 'keluarga', 'bersenangsenang', 'pantai']","['bagus', 'keluarga', 'bersenangsenang', 'pantai']",bagus keluarga bersenangsenang pantai,1
67,67,67,pantai yang indah,positif,"['pantai', 'yang', 'indah']",<FreqDist with 3 samples and 3 outcomes>,"['pantai', 'indah']","['pantai', 'indah']",pantai indah,1
68,68,68,tempat yang bagus untuk keluarga dan teman,positif,"['tempat', 'yang', 'bagus', 'untuk', 'keluarga', 'dan', 'teman']",<FreqDist with 7 samples and 7 outcomes>,"['bagus', 'keluarga', 'teman']","['bagus', 'keluarga', 'teman']",bagus keluarga teman,1
69,69,69,mereka menyediakan mpv dengan harga yang wajar banyak warung makan di sekitar juga,positif,"['mereka', 'menyediakan', 'mpv', 'dengan', 'harga', 'yang', 'wajar', 'banyak', 'warung', 'makan', 'di', 'sekitar', 'juga']",<FreqDist with 13 samples and 13 outcomes>,"['menyediakan', 'mpv', 'harga', 'wajar', 'warung', 'makan']","['sedia', 'mpv', 'harga', 'wajar', 'warung', 'makan']",sedia mpv harga wajar warung makan,1
70,70,70,baik,positif,['baik'],<FreqDist with 1 samples and 1 outcomes>,[],[],,1
71,71,71,tidak banyak yang bisa dilihat,positif,"['tidak', 'banyak', 'yang', 'bisa', 'dilihat']",<FreqDist with 5 samples and 5 outcomes>,[],[],,1
72,72,72,ikan bakar pedas,negatif,"['ikan', 'bakar', 'pedas']",<FreqDist with 3 samples and 3 outcomes>,"['ikan', 'bakar', 'pedas']","['ikan', 'bakar', 'pedas']",ikan bakar pedas,-1
73,73,73,tempat yang bagus untuk dikunjungi terutama bagi orangorang yang belum pernah mengunjungi tempattempat ini sebelumnya,positif,"['tempat', 'yang', 'bagus', 'untuk', 'dikunjungi', 'terutama', 'bagi', 'orangorang', 'yang', 'belum', 'pernah', 'mengunjungi', 'tempattempat', 'ini', 'sebelumnya']",<FreqDist with 14 samples and 15 outcomes>,"['bagus', 'dikunjungi', 'orangorang', 'mengunjungi', 'tempattempat']","['bagus', 'kunjung', 'orangorang', 'unjung', 'tempattempat']",bagus kunjung orangorang unjung tempattempat,1
74,74,74,bulevar matahari terbenam yang bagus terletak di pusat kota,positif,"['bulevar', 'matahari', 'terbenam', 'yang', 'bagus', 'terletak', 'di', 'pusat', 'kota']",<FreqDist with 9 samples and 9 outcomes>,"['bulevar', 'matahari', 'terbenam', 'bagus', 'terletak', 'pusat', 'kota']","['bulevar', 'matahari', 'benam', 'bagus', 'letak', 'pusat', 'kota']",bulevar matahari benam bagus letak pusat kota,1
75,75,75,pantai yang sangat biasa seperti banyak pantai lainnya di setiap kota tapi ini adalah salah satu dari sedikit tempat yang terjadi di kota padang,negatif,"['pantai', 'yang', 'sangat', 'biasa', 'seperti', 'banyak', 'pantai', 'lainnya', 'di', 'setiap', 'kota', 'tapi', 'ini', 'adalah', 'salah', 'satu', 'dari', 'sedikit', 'tempat', 'yang', 'terjadi', 'di', 'kota', 'padang']",<FreqDist with 20 samples and 24 outcomes>,"['pantai', 'pantai', 'kota', 'salah', 'kota', 'padang']","['pantai', 'pantai', 'kota', 'salah', 'kota', 'padang']",pantai pantai kota salah kota padang,-1
76,76,76,sangat bagus dan tenang,positif,"['sangat', 'bagus', 'dan', 'tenang']",<FreqDist with 4 samples and 4 outcomes>,"['bagus', 'tenang']","['bagus', 'tenang']",bagus tenang,1
77,77,77,tempat yang bagus untuk melihat matahari terbenam,positif,"['tempat', 'yang', 'bagus', 'untuk', 'melihat', 'matahari', 'terbenam']",<FreqDist with 7 samples and 7 outcomes>,"['bagus', 'matahari', 'terbenam']","['bagus', 'matahari', 'benam']",bagus matahari benam,1
78,78,78,sangat romantis,positif,"['sangat', 'romantis']",<FreqDist with 2 samples and 2 outcomes>,['romantis'],['romantis'],romantis,1
79,79,79,pemandangan bagus dari sini tapi ramai di sore hari,positif,"['pemandangan', 'bagus', 'dari', 'sini', 'tapi', 'ramai', 'di', 'sore', 'hari']",<FreqDist with 9 samples and 9 outcomes>,"['pemandangan', 'bagus', 'ramai', 'sore']","['pandang', 'bagus', 'ramai', 'sore']",pandang bagus ramai sore,1
80,80,80,tempat bersejarah ikonik di padang,positif,"['tempat', 'bersejarah', 'ikonik', 'di', 'padang']",<FreqDist with 5 samples and 5 outcomes>,"['bersejarah', 'ikonik', 'padang']","['sejarah', 'ikonik', 'padang']",sejarah ikonik padang,1
81,81,81,ramai di akhir pekan sempurna untuk jogging,positif,"['ramai', 'di', 'akhir', 'pekan', 'sempurna', 'untuk', 'jogging']",<FreqDist with 7 samples and 7 outcomes>,"['ramai', 'pekan', 'sempurna', 'jogging']","['ramai', 'pekan', 'sempurna', 'jogging']",ramai pekan sempurna jogging,1
82,82,82,kuil yang bagus untuk tur,positif,"['kuil', 'yang', 'bagus', 'untuk', 'tur']",<FreqDist with 5 samples and 5 outcomes>,"['kuil', 'bagus', 'tur']","['kuil', 'bagus', 'tur']",kuil bagus tur,1
83,83,83,nah kalau mau pakai bikini di pantai paradisiaque jangan kesini,negatif,"['nah', 'kalau', 'mau', 'pakai', 'bikini', 'di', 'pantai', 'paradisiaque', 'jangan', 'kesini']",<FreqDist with 10 samples and 10 outcomes>,"['pakai', 'bikini', 'pantai', 'paradisiaque', 'kesini']","['pakai', 'bikini', 'pantai', 'paradisiaque', 'kesini']",pakai bikini pantai paradisiaque kesini,-1
